ID,Name,Category,Pictures,Price,Featured,Status,Updated,ImageLinks,DescriptionSummary
182,182 Sold Fine French Ormolu Sevres Porcelain Mantle Clock Joseph Silvani Paris 19thCt,Recently Sold,9 x,"€1,475.00",No,2,23/11/2019,"['https://file.4pm.ie/878/5ea91276.jpg', 'https://file.4pm.ie/878/f18da822.jpg', 'https://file.4pm.ie/878/3fb1a7db.jpg', 'https://file.4pm.ie/878/d56f7d23.jpg', 'https://file.4pm.ie/878/6b9634cd.jpg', 'https://file.4pm.ie/878/36ac5e94.jpg', 'https://file.4pm.ie/878/d25dddd2.jpg', 'https://file.4pm.ie/878/259227bd.jpg', 'https://file.4pm.ie/878/e8664735.jpg']","Height: 11 (28cm); Materials: Glass, Porcelain"
183,183 Pair of Large Neoclassical Italian Ceramic Urns,Newest Listings - Art and Antique Gallery Dublin,3 x,"€4,550.00",No,1,28/02/2024,"['https://file.4pm.ie/940/f6c1428b.jpg', 'https://file.4pm.ie/940/1074ccfb.jpg', 'https://file.4pm.ie/940/1f2fcf6.jpg']","Height: 31.5 (89cm), Width: 18.75 (48cm), Depth: 13.5 (34.5cm)"
184,184 Sold Tito Angelini (1806–1878) - Superb Bronze of Dante Circa 1850 - Italian,Recently Sold,9 x,"€1,400.00",No,2,29/06/2019,"['https://file.4pm.ie/888/972e860b.jpg', 'https://file.4pm.ie/888/2a9d266d.jpg', 'https://file.4pm.ie/888/691d9950.jpg', 'https://file.4pm.ie/888/8d66d439.jpg', 'https://file.4pm.ie/888/264ba19d.jpg', 'https://file.4pm.ie/888/cdf3414c.jpg', 'https://file.4pm.ie/888/e661e2f0.jpg', 'https://file.4pm.ie/888/44c915cb.jpg', 'https://file.4pm.ie/888/be7ac67d.jpg']","Height: 12.5 (31.75cm); Materials: Bronze, Marble; Features: Rare piece"
185,185 Large Pair Irish Bog Oak Candlesticks Museum Quality - Circa 1870,Memorable Irish Antiques,6 x,"€3,000.00",No,2,24/12/2013,"['https://file.4pm.ie/85/a493340f.jpg', 'https://file.4pm.ie/85/6fd39e4e.jpg', 'https://file.4pm.ie/85/4a124a2f.jpg', 'https://file.4pm.ie/85/977e42b8.jpg', 'https://file.4pm.ie/85/2206de70.jpg', 'https://file.4pm.ie/85/ab224794.jpg']","Height: 13.25 (34cm), Width: 7.5 (19cm); Materials: Oak"
186,186 Sold Very Rare Silver Irish Pyx Box - John Smyth 1906,Recently Sold,6 x,€500.00,No,2,10/01/2024,"['https://file.4pm.ie/934/d66e70bb.jpg', 'https://file.4pm.ie/934/36e3416e.jpg', 'https://file.4pm.ie/934/e246da22.jpg', 'https://file.4pm.ie/934/11a2377b.jpg', 'https://file.4pm.ie/934/a8cb4b7f.jpg', 'https://file.4pm.ie/934/b6c8b20d.jpg']","Height: 0.75 (2cm); Materials: Gold, Silver"
187,187 Sold Ted Jones - Oil on Canvas - News from Home - Circa 1992,Recently Sold,4 x,"€7,750.00",No,2,04/01/2024,"['https://file.4pm.ie/920/bf873065.jpg', 'https://file.4pm.ie/920/bc7b07b4.jpg', 'https://file.4pm.ie/920/d570c7c.jpg', 'https://file.4pm.ie/920/be91e96b.jpg']","Height: 18 (46cm), Width: 14 (36cm); Provenance: provenance and was purchased directly from the Artist in the early ; Features: Provenance available"
188,"188 Sold Daniel Van der Putten - Gap of Dunloe, Kerry - Oil Painting on Panel",Recently Sold,4 x,"€3,950.00",No,2,22/09/2023,"['https://file.4pm.ie/927/d3326898.jpg', 'https://file.4pm.ie/928/81b4ad4a.jpg', 'https://file.4pm.ie/928/6b9ee5ef.jpg', 'https://file.4pm.ie/928/610f63f7.jpg']","Height: 11 (28cm), Width: 14 (36cm); Provenance: Ireland; Features: Rare piece"
189,189 Sold Bronze Statue - The Charioteer of Delphi - Museum of Greece,Recently Sold,7 x,€845.00,No,2,17/12/2024,"['https://file.4pm.ie/945/3f016770.jpg', 'https://file.4pm.ie/945/bb70c015.jpg', 'https://file.4pm.ie/945/6c1c5463.jpg', 'https://file.4pm.ie/945/7cb8c212.jpg', 'https://file.4pm.ie/945/15b90e9b.jpg', 'https://file.4pm.ie/945/e2c93ee2.jpg', 'https://file.4pm.ie/945/1cd14126.jpg']","Height: 20.5 (52cm), Depth: 5 (12.5cm), Width: 5 (12.5cm); Materials: Bronze"
190,190 Sold Pair Mahogany Carved Plaques - English - Circa 1830,Recently Sold,7 x,€725.00,No,2,01/11/2019,"['https://file.4pm.ie/888/f3c520c8.jpg', 'https://file.4pm.ie/888/37286cb4.jpg', 'https://file.4pm.ie/888/c1122aaa.jpg', 'https://file.4pm.ie/888/63c0e6a6.jpg', 'https://file.4pm.ie/888/f6d9a6b4.jpg', 'https://file.4pm.ie/888/5b8a77f6.jpg', 'https://file.4pm.ie/888/138f709c.jpg']","Height: 24 (61cm), Width: 11.5 (29cm)"
191,191 Pair Hand Coloured Stipple Engravings - Original by G Morland 1799,Paintings and Engravings - Antique Shop Ireland,8 x,€695.00,No,1,21/06/2019,"['https://file.4pm.ie/888/5c83ece9.jpg', 'https://file.4pm.ie/888/1768d028.jpg', 'https://file.4pm.ie/888/bf4ce9ef.jpg', 'https://file.4pm.ie/888/3a3f4c08.jpg', 'https://file.4pm.ie/888/230c3543.jpg', 'https://file.4pm.ie/888/ecef7990.jpg', 'https://file.4pm.ie/888/73272182.jpg', 'https://file.4pm.ie/888/32257c0f.jpg']","Height: 17.5 (44.5cm), Width: 17 (43cm)"
192,"192 Sold Superb Edwardian Period Satinwood Display Cabinet - Edwards and Roberts, London Circa 1900",Recently Sold,4 x,"€10,000.00",No,2,26/10/2019,"['https://file.4pm.ie/888/97b55d42.jpg', 'https://file.4pm.ie/888/8dd1f8a.jpg', 'https://file.4pm.ie/888/ced4c2b3.jpg', 'https://file.4pm.ie/888/8e7c777d.jpg']","Height: 84.25 (214cm), Width: 47.75 (126cm), Depth: 18 (45.5cm); Materials: Ebony; Provenance: Ireland; Features: Inlaid decoration"
193,193 Sold Rare Murano Crystal Chandelier - Circa 1950 - Italian,Recently Sold,3 x,"€1,450.00",No,2,21/05/2021,"['https://file.4pm.ie/911/383f064e.jpg', 'https://file.4pm.ie/911/3e4ffd19.jpg', 'https://file.4pm.ie/911/25c132fd.jpg']",Height: 11 (28cm); Features: Rare piece
194,194 Sold The Maharaja Multiple Bottle Wine Cooler - Vintage Brass and Elephant Handles,Recently Sold,5 x,€495.00,No,2,08/11/2024,"['https://file.4pm.ie/904/232e8063.jpg', 'https://file.4pm.ie/904/2728e33b.jpg', 'https://file.4pm.ie/904/c28f5678.jpg', 'https://file.4pm.ie/904/499355ba.jpg', 'https://file.4pm.ie/904/98bc1fba.jpg']","Height: 11.4 (29cm), Width: 19.29 (49cm), Depth: 15.35 (39cm)"
195,195 Sold Antique Pair of Sèvres Porcelain Watteau Scene Gilt Bronze Landscape Urns Vases,Recently Sold,9 x,"€1,875.00",No,2,21/12/2024,"['https://file.4pm.ie/916/559cbe23.jpg', 'https://file.4pm.ie/916/f0bc29b2.jpg', 'https://file.4pm.ie/916/e0885b74.jpg', 'https://file.4pm.ie/916/41482b81.jpg', 'https://file.4pm.ie/916/8a179a1e.jpg', 'https://file.4pm.ie/916/fa56585e.jpg', 'https://file.4pm.ie/916/c5180da2.jpg', 'https://file.4pm.ie/916/bcab5bed.jpg', 'https://file.4pm.ie/916/e50b89f0.jpg']","Height: 13.25 (33.5cm), Width: 5.75 (14.5cm); Materials: Bronze, Gold, Porcelain"
196,196 Irish Console Table - Circa 1830 - Oak and Marble,Fine Furniture - Antiques from Dublin Ireland,5 x,"€2,550.00",No,1,26/05/2015,"['https://file.4pm.ie/194/71d4cf88.jpg', 'https://file.4pm.ie/194/d44619be.jpg', 'https://file.4pm.ie/194/b73c82d3.jpg', 'https://file.4pm.ie/194/17b0d42a.jpg', 'https://file.4pm.ie/194/7e020dfd.jpg']","Height: 35 (89cm), Depth: 25.5 (65cm), Width: 51 (130cm); Materials: Marble, Oak; Features: Rare piece"
196,196 Irish Console Table - Circa 1830 - Oak and Marble,Irish Collection - Irish Antiques from Dublin - Ireland,5 x,"€2,550.00",No,1,26/05/2015,"['https://file.4pm.ie/194/ae958b7e.jpg', 'https://file.4pm.ie/194/6a432434.jpg', 'https://file.4pm.ie/194/32b09a0b.jpg', 'https://file.4pm.ie/194/d0366b11.jpg', 'https://file.4pm.ie/194/48518f0a.jpg']","Height: 35 (89cm), Depth: 25.5 (65cm), Width: 51 (130cm); Materials: Marble, Oak; Features: Rare piece"
197,197 Sold Rosewood Side Table - Circa 1840 - English,Recently Sold,2 x,€875.00,No,2,06/07/2018,"['https://file.4pm.ie/669/89b4482.jpg', 'https://file.4pm.ie/669/c41b63a.jpg']","Width: 28 (71cm), Depth: 20 (51cm), Height: 30.25 (77cm)"
198,198 Rare and Striking Early 20th Century Decanter Set in Amethyst,Crystal and Glass - Antique Gifts,5 x,"€1,150.00",No,1,25/06/2019,"['https://file.4pm.ie/888/a3f805f0.jpg', 'https://file.4pm.ie/888/925341e1.jpg', 'https://file.4pm.ie/888/641eb3fd.jpg', 'https://file.4pm.ie/888/f02c3f41.jpg', 'https://file.4pm.ie/888/fc7d2d31.jpg']","Width: 11.5 (29.5cm), Height: 10.5 (27cm); Materials: Glass; Features: Rare piece"
199,199 Sold Antique Grand Tour Italian Carved Marble Architectural Model Arch of Titus Rome,Recently Sold,7 x,€585.00,No,2,19/03/2024,"['https://file.4pm.ie/939/105dcfc1.jpg', 'https://file.4pm.ie/939/3f86d50e.jpg', 'https://file.4pm.ie/939/26d3f39b.jpg', 'https://file.4pm.ie/939/41db3026.jpg', 'https://file.4pm.ie/939/b6d47d6.jpg', 'https://file.4pm.ie/939/b9081b30.jpg', 'https://file.4pm.ie/939/8e5af32c.jpg']",State: Restored/Cleaned
200,200 Sold English Oak and Silver Plate Mounts Desk Ink Bottle Stand - Circa 1890,Recently Sold,5 x,€495.00,No,2,29/06/2018,"['https://file.4pm.ie/726/3ee2577e.jpg', 'https://file.4pm.ie/726/58c38544.jpg', 'https://file.4pm.ie/726/edf85fa0.jpg', 'https://file.4pm.ie/726/9dbb0d9d.jpg', 'https://file.4pm.ie/726/42683706.jpg']","Width: 11 (28cm), Depth: 8 (20cm); Materials: Oak, Silver"
201,201 Antique Convex Mirror Circa 1880,Mirrors - French English Irish - Dublin Ireland,3 x,€850.00,No,1,19/11/2021,"['https://file.4pm.ie/915/2b160e44.jpg', 'https://file.4pm.ie/915/6e18ad0b.jpg', 'https://file.4pm.ie/915/b5c05286.jpg']",Depth: 3.5 (9cm); Materials: Glass; Provenance: Ireland
202,202 Sold Antique Grand Tour French Ormolu Bronze Architectural Model Arc de Triomphe Paris,Recently Sold,10 x,"€2,850.00",No,2,19/03/2024,"['https://file.4pm.ie/935/c15c1132.jpg', 'https://file.4pm.ie/935/354d7ec5.jpg', 'https://file.4pm.ie/935/182a3b8.jpg', 'https://file.4pm.ie/935/50f7a98d.jpg', 'https://file.4pm.ie/935/f7195f17.jpg', 'https://file.4pm.ie/935/81c2ab.jpg', 'https://file.4pm.ie/935/cee36945.jpg', 'https://file.4pm.ie/935/696bbd32.jpg', 'https://file.4pm.ie/935/4e3d267a.jpg', 'https://file.4pm.ie/935/41235cc4.jpg']","Materials: Bronze, Gold, Marble"
203,203 Pair of Mirrors finished in Antique Gold - Lovely Size,Mirrors,4 x,"€3,250.00",No,1,27/12/2020,"['https://file.4pm.ie/908/f0df5817.jpg', 'https://file.4pm.ie/908/f9c095e6.jpg', 'https://file.4pm.ie/908/455a6dd4.jpg', 'https://file.4pm.ie/908/8fc004b5.jpg']",Width: 36.6 (93cm); Materials: Gold
204,204 Sold Fine Pair of Superbly Cast French Ormolu Bronze Five Light Candelabras Mid 19Ct,Recently Sold,6 x,"€1,875.00",No,2,27/04/2018,"['https://file.4pm.ie/725/578283da.jpg', 'https://file.4pm.ie/725/f9d0b2d7.jpg', 'https://file.4pm.ie/725/43aaa81a.jpg', 'https://file.4pm.ie/725/9e98e4ab.jpg', 'https://file.4pm.ie/725/ad12cf91.jpg', 'https://file.4pm.ie/725/cf7b8f10.jpg']","Height: 21.75 (55.25cm); Materials: Bronze, Gold; State: Restored/Cleaned"
205,"205 Sold Daniel Van der Putten - Cottage Row Adare in Autumn, Limerick - Oil Painting on Panel",Recently Sold,1 x,"€3,500.00",No,2,16/09/2021,['https://file.4pm.ie/823/ab6a1687.jpg'],"Height: 10 (26cm), Width: 14 (36cm); Provenance: Ireland"
206,206 Sold Fine Regency Brass Inlaid Rosewood Tea Caddy by T Dalton London 19Ct,Recently Sold,6 x,"€1,375.00",No,2,04/09/2018,"['https://file.4pm.ie/682/8b9b5729.jpg', 'https://file.4pm.ie/682/5ecbe94e.jpg', 'https://file.4pm.ie/682/c64dfb38.jpg', 'https://file.4pm.ie/682/bfca0cf1.jpg', 'https://file.4pm.ie/682/c4e73e17.jpg', 'https://file.4pm.ie/682/aef4075c.jpg']","Superb Example of an English Regency Rosewood Double Tea Caddy of traditional sarcophagus outline, with lavish brass inlay decoration and complete fitted interior , including a hand cut crystal mixing"
207,207 Irish Killarney Ware Arbutus Wood Ladies or Gents Travelling Writing Slope 19thCt,Recently Sold,6 x,€900.00,No,2,13/06/2018,"['https://file.4pm.ie/837/3494e88c.jpg', 'https://file.4pm.ie/837/a8536122.jpg', 'https://file.4pm.ie/837/daa68bf7.jpg', 'https://file.4pm.ie/837/ee159823.jpg', 'https://file.4pm.ie/837/9c3058af.jpg', 'https://file.4pm.ie/837/f14797a9.jpg']",Width: 13.25 (33.5cm); Materials: Arbutus; Features: Inlaid decoration
208,208 Sold Italian Marquetry Inlaid Marble Top Console Table by Paolo Buffa,Recently Sold,6 x,"€3,000.00",No,2,05/03/2022,"['https://file.4pm.ie/915/e46ae2fd.jpg', 'https://file.4pm.ie/915/86504488.jpg', 'https://file.4pm.ie/915/4b163d7c.jpg', 'https://file.4pm.ie/915/cdcebb4a.jpg', 'https://file.4pm.ie/915/8ab85fe8.jpg', 'https://file.4pm.ie/915/aea39bd.jpg']","Height: 33.85 (86cm), Depth: 19.68 (50cm); Materials: Bronze, Marble, Walnut; Provenance: Ireland; Features: Inlaid decoration"
209,209 Antique Continental Italianate Framed Watercolour on Board possibly Venice Italy,Paintings and Engravings - Antique Shop Ireland,6 x,€475.00,No,1,28/02/2023,"['https://file.4pm.ie/928/4f18f47d.jpg', 'https://file.4pm.ie/928/3200f9c1.jpg', 'https://file.4pm.ie/928/49d19d04.jpg', 'https://file.4pm.ie/928/e1aba7dd.jpg', 'https://file.4pm.ie/928/43fb9d18.jpg', 'https://file.4pm.ie/928/842fb124.jpg']",Width: 15 (38cm)
210,210 Sold French Patinated Bronze Art Deco Sculpture Satyr and Fawns Ary Bitter,Recently Sold,8 x,"€7,900.00",No,2,08/04/2025,[],Height: 9.5 (24cm); Materials: Bronze; Features: Provenance available
211,211 Rare Pair of Italian Table Lamps - Attributed to Pietro Chiesa,Lighting,7 x,€600.00,No,1,30/09/2021,"['https://file.4pm.ie/915/d943e834.jpg', 'https://file.4pm.ie/915/db50a359.jpg', 'https://file.4pm.ie/915/81ebecf4.jpg', 'https://file.4pm.ie/915/f2016637.jpg', 'https://file.4pm.ie/915/d7ae2784.jpg', 'https://file.4pm.ie/915/8171cb1d.jpg', 'https://file.4pm.ie/915/b372ca60.jpg']",Height: 20.5 (52.5cm); Features: Rare piece
212,212 French Ormolu Twin Branch Coat Hanger - Circa 1890,Newest Listings - Art and Antique Gallery Dublin,3 x,€95.00,No,1,21/08/2015,"['https://file.4pm.ie/630/4cf78e61.jpg', 'https://file.4pm.ie/630/4dcd9d54.jpg', 'https://file.4pm.ie/630/14bddacb.jpg']",Height: 9 (23cm)
213,213 3 Sold Books - WB Yeats - Jack B Yeats - In Sand - Yeats Country - Yeats at his Last,Recently Sold,6 x,€265.00,No,2,01/02/2025,"['https://file.4pm.ie/946/816c9604.jpg', 'https://file.4pm.ie/946/52ecf59.jpg', 'https://file.4pm.ie/946/9559d684.jpg', 'https://file.4pm.ie/946/62321401.jpg', 'https://file.4pm.ie/946/1095062.jpg', 'https://file.4pm.ie/946/eba36aa7.jpg']",Provenance: Ireland; Features: Rare piece
214,214 French Polished Brass Twin Ink Stand - Circa 1890,Ormolu and Bronze Collection Dublin Ireland Antiques,4 x,€445.00,No,1,11/02/2013,"['https://file.4pm.ie/124/5100650e.jpg', 'https://file.4pm.ie/124/d9cfed0c.jpg', 'https://file.4pm.ie/124/9a9a614d.jpg', 'https://file.4pm.ie/124/66c94875.jpg']","Width: 13 (33cm), Depth: 7 (18cm); Features: Original condition; State: Original condition"
215,215 Sold Hicks of Dublin - Bow Fronted Side Table - Mahogany Circa 1900,Recently Sold,5 x,"€1,275.00",No,2,13/11/2023,"['https://file.4pm.ie/922/219f1104.jpg', 'https://file.4pm.ie/922/419a0202.jpg', 'https://file.4pm.ie/922/96fc6794.jpg', 'https://file.4pm.ie/922/d066723a.jpg', 'https://file.4pm.ie/922/944e8856.jpg']","Height: 32.25 (82cm), Width: 40.5 (103cm), Depth: 18.75 (47.5cm); Materials: Ebony, Mahogany, Oak"
216,216 Sold Antique Asian Chinese Porcelain Export Ginger Jar Vase Important Royal Povenance,Recently Sold,9 x,"€1,875.00",No,2,24/08/2023,"['https://file.4pm.ie/933/6d3c9745.jpg', 'https://file.4pm.ie/933/73c34224.jpg', 'https://file.4pm.ie/933/9a5dc90c.jpg', 'https://file.4pm.ie/933/bc0247ca.jpg', 'https://file.4pm.ie/933/956a12d0.jpg', 'https://file.4pm.ie/933/674ef01b.jpg', 'https://file.4pm.ie/933/6a0f4bf4.jpg', 'https://file.4pm.ie/933/51e56be3.jpg', 'https://file.4pm.ie/933/e3eeea10.jpg']","Height: 7.5 (19cm), Width: 7.25 (18.5cm); Materials: Porcelain; Provenance: Provenance: Queen Mary of the United Kingdom ; Features: Provenance available, Rare piece"
217,217 Sold Harold Clayton (1896-1979) Oil on Canvas - Flowers in Urn - Still Life,Recently Sold,5 x,"€14,500.00",No,2,29/06/2019,"['https://file.4pm.ie/834/38b4526c.jpg', 'https://file.4pm.ie/834/d5cd54d7.jpg', 'https://file.4pm.ie/834/ba5cf580.jpg', 'https://file.4pm.ie/834/f69c4744.jpg', 'https://file.4pm.ie/834/12119ccb.jpg']","Height: 23.5 (60cm), Width: 19 (48.5cm); Provenance: Provenance GM Lotinga, London Height ; Features: Provenance available"
218,218 Sold Antique Pair Japanese Chinese Imari Porcelain Ormolu Table Lamps Blue Red Gilt,Recently Sold,7 x,"€1,475.00",No,2,07/03/2025,"['https://file.4pm.ie/927/9437e529.jpg', 'https://file.4pm.ie/927/63a2dfca.jpg', 'https://file.4pm.ie/927/a161394f.jpg', 'https://file.4pm.ie/927/e3b48c42.jpg', 'https://file.4pm.ie/927/a983216f.jpg', 'https://file.4pm.ie/927/8a030f18.jpg', 'https://file.4pm.ie/927/3729f39d.jpg']","Materials: Gold, Porcelain"
219,219 Sold Rare Jug and Shelbourne Bathroom Basin - Circa 1920,Recently Sold,8 x,€500.00,No,2,15/02/2020,"['https://file.4pm.ie/894/b86bc2e.jpg', 'https://file.4pm.ie/894/5aeadb10.jpg', 'https://file.4pm.ie/894/95d6298f.jpg', 'https://file.4pm.ie/894/a4071d6b.jpg', 'https://file.4pm.ie/894/b78b3a26.jpg', 'https://file.4pm.ie/894/8bbed2a8.jpg', 'https://file.4pm.ie/894/ed7082e0.jpg', 'https://file.4pm.ie/894/a42906a0.jpg']",Height: 13.5 (34cm); Materials: Porcelain; Features: Rare piece
220,220 Sold Superb Flame Grain Mahogany Early Victorian Twin Pedestal Desk 19thCt,Recently Sold,6 x,"€2,000.00",No,2,26/02/2020,"['https://file.4pm.ie/841/96f449da.jpg', 'https://file.4pm.ie/841/63ec913c.jpg', 'https://file.4pm.ie/841/1617c795.jpg', 'https://file.4pm.ie/841/21fa4512.jpg', 'https://file.4pm.ie/841/7462562f.jpg', 'https://file.4pm.ie/841/7d25e742.jpg']","Width: 54 (135cm), Depth: 23 (58cm), Height: 31.5 (80cm); Materials: Mahogany; State: Restored/Cleaned"
221,221 Sold Irish Regency Mahogany Canterbury - Circa 1820,Recently Sold,6 x,"€1,150.00",No,2,23/03/2019,"['https://file.4pm.ie/829/76df7e83.jpg', 'https://file.4pm.ie/829/ed7e89d8.jpg', 'https://file.4pm.ie/829/d037226f.jpg', 'https://file.4pm.ie/829/33eaa477.jpg', 'https://file.4pm.ie/829/971cb517.jpg', 'https://file.4pm.ie/829/8706fabe.jpg']","Height: 21 (53cm), Width: 20 (51cm), Depth: 16.5 (42cm); Materials: Mahogany; Provenance: Ireland; Features: Rare piece"
222,222 Sold Italian Mid Century Cut Glass Chandelier - Circa 1950,Recently Sold,2 x,"€1,250.00",No,2,01/02/2025,"['https://file.4pm.ie/764/c228eeb6.jpg', 'https://file.4pm.ie/764/a6fc7e2e.jpg']",Height: 13 (33cm); Materials: Glass
223,223 Beautiful Antique French Mirror Circa 1890 - Excellent Quality,Mirrors - French English Irish - Dublin Ireland,2 x,"€3,350.00",No,1,28/06/2017,"['https://file.4pm.ie/787/be44aaaa.jpg', 'https://file.4pm.ie/787/9b89e079.jpg']","Height: 64.75 (164cm), Width: 41.5 (105.5cm); Materials: Glass; Provenance: Ireland"
224,224 Sold Antique Pair of French Doré Bronze Ormolu Sienna Marble Candlesticks Table Lamps,Recently Sold,7 x,"€2,375.00",No,2,04/06/2025,"['https://file.4pm.ie/933/2950388b.jpg', 'https://file.4pm.ie/933/82c42ca4.jpg', 'https://file.4pm.ie/933/b1d07272.jpg', 'https://file.4pm.ie/933/71e9d177.jpg', 'https://file.4pm.ie/933/cf05c464.jpg', 'https://file.4pm.ie/933/960bf275.jpg', 'https://file.4pm.ie/933/b6672b0c.jpg']","Height: 20 (50.5cm), Width: 6 (15.25cm), Depth: 5.5 (14cm); Materials: Bronze, Gold, Marble"
225,225 Sold Stunning Palisander Wood Dining Table by Carlo de Carli Circa 1955 Italian - Gio Ponti,Recently Sold,3 x,"€5,900.00",No,2,28/06/2024,"['https://file.4pm.ie/919/578cdd73.jpg', 'https://file.4pm.ie/919/efc8804c.jpg', 'https://file.4pm.ie/919/93be5c5a.jpg']",Height: 30 (76cm); Features: Rare piece
226,226 Sold Rare Pair of coloured aquatints by Robert Havell of George IV visit to Dublin 1821,Recently Sold,9 x,"€1,600.00",No,2,13/04/2018,"['https://file.4pm.ie/829/2c86b2d8.jpg', 'https://file.4pm.ie/829/e818bbf6.jpg', 'https://file.4pm.ie/829/d45246e9.jpg', 'https://file.4pm.ie/829/2e0e1a5d.jpg', 'https://file.4pm.ie/829/3e534170.jpg', 'https://file.4pm.ie/829/e3dab198.jpg', 'https://file.4pm.ie/829/701ef691.jpg', 'https://file.4pm.ie/829/d0808f9e.jpg', 'https://file.4pm.ie/829/d1a25296.jpg']","Height: 23.5 (60cm), Width: 32 (81.5cm); Provenance: Provenance Jill Cox Collection. Frame Height ; Features: Provenance available, Rare piece"
227,227 Large Bronze Patinated Plaque - Folies Bergere Wall Plaque,Ormolu and Bronze Collection Dublin Ireland Antiques,5 x,"€7,250.00",No,1,30/04/2025,"['https://file.4pm.ie/928/ba8a9925.jpg', 'https://file.4pm.ie/928/145b7b1f.jpg', 'https://file.4pm.ie/928/e480c566.jpg', 'https://file.4pm.ie/928/5cd9afc5.jpg', 'https://file.4pm.ie/947/baa677a.jpg']","Height: 51.5 (131cm), Width: 51.5 (131cm), Depth: 1.75 (4.5cm); Materials: Bronze"
228,228 Sold Antique Pair Sevres Paris Porcelain Jardinières Centerpieces Greek Gods Zeus Athena,Recently Sold,9 x,"€1,675.00",No,2,04/12/2023,"['https://file.4pm.ie/917/93a1ce9e.jpg', 'https://file.4pm.ie/917/495c0c72.jpg', 'https://file.4pm.ie/917/36441f5c.jpg', 'https://file.4pm.ie/917/549694e1.jpg', 'https://file.4pm.ie/917/8b57be85.jpg', 'https://file.4pm.ie/917/c7c77358.jpg', 'https://file.4pm.ie/917/faa50250.jpg', 'https://file.4pm.ie/917/18e50e86.jpg', 'https://file.4pm.ie/917/7ea54ae3.jpg']",Materials: Porcelain; Features: Rare piece
229,"229 William Ennis - Irish Artist - Skibereen, Co. Cork, Ireland",Paintings and Engravings - Antique Shop Ireland,3 x,"€2,990.00",No,1,29/04/2013,"['https://file.4pm.ie/131/4dfe493c.jpg', 'https://file.4pm.ie/131/bded0854.jpg', 'https://file.4pm.ie/131/d412c397.jpg']","Width: 19.5 (50cm), Height: 15.5 (39cm); Provenance: Ireland"
230,230 Sold Rare Piece of Irish History - Bog Oak Casket Circa 1870,Memorable Irish Antiques,5 x,"€3,500.00",No,2,27/05/2014,"['https://file.4pm.ie/157/31844add.jpg', 'https://file.4pm.ie/157/e295e899.jpg', 'https://file.4pm.ie/157/b2ee8b96.jpg', 'https://file.4pm.ie/157/2d7c83bc.jpg', 'https://file.4pm.ie/157/5cd1cddb.jpg']","Width: 12 (31cm), Depth: 9.5 (24cm), Height: 8.5 (21cm); Materials: Oak; Provenance: Ireland; Features: Rare piece"
231,231 Rare Canine Themed Humidor - Circa 1880,Gifts for all Occasions,4 x,€690.00,No,1,21/04/2014,"['https://file.4pm.ie/157/c6d3cf3c.jpg', 'https://file.4pm.ie/157/8d44166d.jpg', 'https://file.4pm.ie/157/e0d4d17.jpg', 'https://file.4pm.ie/157/35a45080.jpg']","Height: 7 (18cm), Width: 7.5 (19cm), Depth: 10 (26cm)"
231,231 Rare Canine Themed Humidor - Circa 1880,"Jewellery Caskets, Writing Slopes and Tea Caddies",4 x,€690.00,No,1,21/04/2014,"['https://file.4pm.ie/157/d84e0195.jpg', 'https://file.4pm.ie/157/d2c4ec75.jpg', 'https://file.4pm.ie/157/fb753536.jpg', 'https://file.4pm.ie/157/bd463c4b.jpg']","Height: 7 (18cm), Width: 7.5 (19cm), Depth: 10 (26cm)"
232,"232 Sold Pair of Mahogany H.F. Jansen and Zonen, Amsterdam Pedestals - Superb",Recently Sold,8 x,"€2,950.00",No,2,07/09/2023,"['https://file.4pm.ie/815/62ec2ef5.jpg', 'https://file.4pm.ie/815/a7dce71.jpg', 'https://file.4pm.ie/815/f44bd511.jpg', 'https://file.4pm.ie/815/e1266d59.jpg', 'https://file.4pm.ie/815/6f4b8716.jpg', 'https://file.4pm.ie/815/b39f66b7.jpg', 'https://file.4pm.ie/815/f32d523c.jpg', 'https://file.4pm.ie/815/e8c068a1.jpg']","Height: 46 (117cm), Width: 13.5 (34.5cm), Depth: 11.5 (29.5cm); Materials: Mahogany, Marble"
233,233 Sold Large Pair Of Victorian Staffordshire Porcelain Pugs Dogs C.1880,Recently Sold,6 x,€895.00,No,2,01/12/2022,"['https://file.4pm.ie/920/9831133.jpg', 'https://file.4pm.ie/920/bd710f3a.jpg', 'https://file.4pm.ie/920/3bfd4db5.jpg', 'https://file.4pm.ie/920/42459a28.jpg', 'https://file.4pm.ie/920/dcf15878.jpg', 'https://file.4pm.ie/920/8784dc8f.jpg']","Height: 10.58 (27.3cm), Depth: 6.78 (17.5cm), Width: 6.5 (16.5cm)"
234,234 Sold Antique Irish Bog Wood Oak Plaque Harp Shamrock Cornelius Goggin Dublin Ireland,Recently Sold,7 x,€875.00,No,2,02/08/2022,"['https://file.4pm.ie/920/98de574c.jpg', 'https://file.4pm.ie/920/30738a6c.jpg', 'https://file.4pm.ie/920/63f18395.jpg', 'https://file.4pm.ie/920/afd156d5.jpg', 'https://file.4pm.ie/920/722c72c4.jpg', 'https://file.4pm.ie/920/940c744b.jpg', 'https://file.4pm.ie/920/f732e539.jpg']","Width: 14.75 (37cm); Materials: Oak, Silver; Provenance: Ireland; Features: Rare piece"
