ID,Name,Category,Pictures,Price,Featured,Status,Updated,ImageLinks,DescriptionSummary
M060,M060 Sold Rare Mazzega - Wave Chandelier - Italian - Amber Murano Crystal,Recently Sold,6 x,"€3,950.00",No,2,06/07/2018,"['https://file.4pm.ie/818/484e22cc.jpg', 'https://file.4pm.ie/818/bb19df5c.jpg', 'https://file.4pm.ie/818/20e699e5.jpg', 'https://file.4pm.ie/818/ff771883.jpg', 'https://file.4pm.ie/818/d4af1e99.jpg', 'https://file.4pm.ie/818/e7f343ff.jpg']",Height: 34 (86.5cm); Provenance: Ireland; Features: Rare piece
M061,M061 Sold Bespoke Italian Designed Lantern - Antiques Brass and Glass,Recently Sold,4 x,"€1,150.00",No,2,07/05/2022,"['https://file.4pm.ie/781/9ac00442.jpg', 'https://file.4pm.ie/781/83b69a53.jpg', 'https://file.4pm.ie/781/7df7b11f.jpg', 'https://file.4pm.ie/781/9c00d776.jpg']",Height: 47 (119cm); Materials: Glass
M062,M062 Pair of Modern Design Nickel and Glass Tables Lamps,Lighting,5 x,€990.00,No,1,29/11/2017,"['https://file.4pm.ie/819/2cb00664.jpg', 'https://file.4pm.ie/819/5648c73c.jpg', 'https://file.4pm.ie/819/ec61657b.jpg', 'https://file.4pm.ie/819/ecffdeac.jpg', 'https://file.4pm.ie/819/fa457a79.jpg']",Height: 30 (76cm); Materials: Glass
M062,M062 Pair of Modern Design Nickel and Glass Tables Lamps,Luxury Table Lamps and Lighting - Antique Lamps,5 x,"€1,150.00",No,1,29/11/2017,"['https://file.4pm.ie/819/dba6a811.jpg', 'https://file.4pm.ie/819/c1694e33.jpg', 'https://file.4pm.ie/819/98d36e67.jpg', 'https://file.4pm.ie/819/7ea811a5.jpg', 'https://file.4pm.ie/819/773d11db.jpg']",Height: 30 (76cm); Materials: Glass
M063,M063 Sold Vittoria Wall Lamp - Glass and Nickel - Superb wall Light,Recently Sold,5 x,"€1,190.00",No,2,02/08/2022,"['https://file.4pm.ie/821/3bb8b347.jpg', 'https://file.4pm.ie/821/230689e6.jpg', 'https://file.4pm.ie/821/15a03802.jpg', 'https://file.4pm.ie/821/12a40e1e.jpg', 'https://file.4pm.ie/821/5b7df08e.jpg']","Height: 12.75 (32.5cm), Width: 13 (33cm); Materials: Glass"
M064,M064 Sold The Claridge Chandelier - Stunning Nickel and Glass Chamdelier,Recently Sold,5 x,"€4,650.00",No,2,04/11/2024,"['https://file.4pm.ie/821/460d8d01.jpg', 'https://file.4pm.ie/821/f0e9a70c.jpg', 'https://file.4pm.ie/821/5df786b2.jpg', 'https://file.4pm.ie/821/4459ea68.jpg', 'https://file.4pm.ie/821/ebde3125.jpg']",Height: 28.75 (73cm); Materials: Glass
M065,M065 Pair of Venini design Nickel and Smoke Acrylic Chandeliers,Lighting,2 x,"€2,750.00",No,1,30/12/2017,"['https://file.4pm.ie/822/9195a9a8.jpg', 'https://file.4pm.ie/822/e6dc0e20.jpg']",Height: 13 (33cm)
M066,M066 Sold Pair Vintage Hanging Lanterns - Antique Brass,Recently Sold,7 x,"€3,450.00",No,2,15/06/2024,"['https://file.4pm.ie/824/799d39a9.jpg', 'https://file.4pm.ie/824/dd5739fc.jpg', 'https://file.4pm.ie/824/65803a04.jpg', 'https://file.4pm.ie/824/fe3ec37b.jpg', 'https://file.4pm.ie/824/529817a2.jpg', 'https://file.4pm.ie/824/8c2e359b.jpg', 'https://file.4pm.ie/824/3814152.jpg']",Height: 46 (117cm); Materials: Glass
M067,M067 Pair of Hand Crafted Le Dôme Brass Candlesticks,Candlesticks and Candelabra - Antiques in Dublin Ireland,5 x,€695.00,No,1,17/09/2024,"['https://file.4pm.ie/944/d1ebb97e.jpg', 'https://file.4pm.ie/944/94e70605.jpg', 'https://file.4pm.ie/944/2385db5b.jpg', 'https://file.4pm.ie/944/2cdd89b0.jpg', 'https://file.4pm.ie/944/209a4346.jpg']",Height: 14 (35.5cm)
M068,M068 Sold Set of Four Framed Athenian Engravings,Recently Sold,5 x,€840.00,No,2,08/03/2025,"['https://file.4pm.ie/824/489692de.jpg', 'https://file.4pm.ie/824/5c31f604.jpg', 'https://file.4pm.ie/824/72c01610.jpg', 'https://file.4pm.ie/824/83589468.jpg', 'https://file.4pm.ie/824/73b431ae.jpg']","Height: 15.25 (39cm), Width: 22.5 (57cm)"
M069,M069 Cut Crystal and Gilt Brass Pineapple - Eichholtz,Crystal and Glass - Antique Gifts,3 x,€995.00,No,1,11/12/2024,"['https://file.4pm.ie/822/29ac3c40.jpg', 'https://file.4pm.ie/822/33cbb060.jpg', 'https://file.4pm.ie/822/282b4114.jpg']",Height: 12 (30.5cm)
M070,M070 Sold Superb Nickel and Glass Desk Lamp - Eichholtz - Wonderful Design,Recently Sold,6 x,"€1,190.00",No,2,18/01/2025,"['https://file.4pm.ie/827/9aaccc6a.jpg', 'https://file.4pm.ie/827/b11e8a55.jpg', 'https://file.4pm.ie/827/38caad66.jpg', 'https://file.4pm.ie/827/5c2ae41e.jpg', 'https://file.4pm.ie/827/e10d79c7.jpg', 'https://file.4pm.ie/827/d1e99920.jpg']","Height: 15.75 (40cm), Width: 27 (69cm); Materials: Glass"
M071,M071 The Maharaja Wine Cooler - Vintage Brass and Elephant Handles,Decorative,2 x,€290.00,No,1,09/01/2019,"['https://file.4pm.ie/829/59ab19ac.jpg', 'https://file.4pm.ie/829/62b93734.jpg']","Height: 8.25 (21cm), Width: 12 (31cm), Depth: 8.25 (21cm)"
M072,M072 Pair Large Ceramic and Gilt Table Lamps - French Empire Design,Lighting,3 x,"€3,250.00",No,1,26/02/2018,"['https://file.4pm.ie/735/1fd5c11d.jpg', 'https://file.4pm.ie/735/2f0b4b20.jpg', 'https://file.4pm.ie/735/e0dbd051.jpg']","Height: 40 (101cm); Materials: Bronze, Gold, Porcelain; Features: Rare piece"
M073,M073 Stunning Large Brass and Clear Shade Chandelier,Lighting,6 x,"€1,850.00",No,1,26/02/2018,"['https://file.4pm.ie/829/e4227b7.jpg', 'https://file.4pm.ie/829/90fb36c1.jpg', 'https://file.4pm.ie/829/e1756b2.jpg', 'https://file.4pm.ie/829/77e8cfe6.jpg', 'https://file.4pm.ie/829/2245f6b0.jpg', 'https://file.4pm.ie/829/43b2d093.jpg']",Height: 14.5 (37cm)
M074,M074 Pair Crystal Column Lamps - With Pleated Shades,Lighting,2 x,"€1,450.00",No,1,18/01/2017,"['https://file.4pm.ie/750/aea1c4d2.jpg', 'https://file.4pm.ie/750/d99b918.jpg']",Height: 26.75 (68cm)
M075,M075 Sold The Palace Urns Prints Set Of 2 White Bamboo Frames,Recently Sold,3 x,€725.00,No,2,14/08/2021,"['https://file.4pm.ie/829/6c320add.jpg', 'https://file.4pm.ie/829/4efe093f.jpg', 'https://file.4pm.ie/829/a3a42c33.jpg']","Height: 31 (79cm), Width: 25.25 (64cm); Materials: Glass"
M076,M076 1950's Inspired Circular Green Mirror - Mid Century with Geometric Detail,Mirrors,3 x,€990.00,No,1,03/03/2018,"['https://file.4pm.ie/829/6c7823c7.jpg', 'https://file.4pm.ie/829/fe1057d4.jpg', 'https://file.4pm.ie/829/976cd4bd.jpg']",Materials: Glass
M077,M077 Superb Pair of Faux Marble Columns,Furniture,3 x,"€2,450.00",No,1,03/03/2018,"['https://file.4pm.ie/829/1cb690f9.jpg', 'https://file.4pm.ie/829/b372ec21.jpg', 'https://file.4pm.ie/829/3653a008.jpg']",Height: 48 (122cm); Materials: Marble
M078,M078 Sold Superb Pair Macassar Ebony Wooden Columns,Recently Sold,3 x,"€2,100.00",No,1,06/03/2020,"['https://file.4pm.ie/756/29fbecfd.jpg', 'https://file.4pm.ie/756/7a56ac86.jpg', 'https://file.4pm.ie/756/7a6b0ead.jpg']",Height: 47.25 (120cm); Materials: Ebony
M079,M079 Sold Pair of French Side Tables - Circa 1960 - Mid Century,Recently Sold,5 x,"€2,600.00",No,2,06/04/2018,"['https://file.4pm.ie/830/6af3eb91.jpg', 'https://file.4pm.ie/830/6f3bf8ac.jpg', 'https://file.4pm.ie/830/99c70ca0.jpg', 'https://file.4pm.ie/830/50c33fee.jpg', 'https://file.4pm.ie/830/88c2d9d7.jpg']","Height: 29.3 (49cm), Width: 22.5 (57cm), Depth: 22.5 (57cm); Provenance: located in London and have a wonderful patina. Height "
M080,M080 Opera Chandelier by Eichhoiltz - Crystal with Gilt Frame,Lighting,4 x,"€1,990.00",No,1,13/04/2018,"['https://file.4pm.ie/826/80f14c64.jpg', 'https://file.4pm.ie/826/52c6776d.jpg', 'https://file.4pm.ie/826/99ff5e33.jpg', 'https://file.4pm.ie/826/b6509527.jpg']",Height: 16 (40cm); Materials: Glass
M081,M081 Marco Polo Small - Murano Inspired Chandelier - Italian Design - Venini,Lighting,1 x,"€1,390.00",No,1,13/05/2018,['https://file.4pm.ie/831/f29f471.jpg'],"Height: 13.75 (35cm), Height: 16.75 (42.5cm)"
M082,M082 Marco Polo Medium - Murano Inspired Chandelier - Italian Design - Venini,Lighting,1 x,"€1,950.00",No,1,06/03/2021,['https://file.4pm.ie/831/cdeeb878.jpg'],"Height: 19.75 (50cm), Height: 25 (64cm)"
M083,M083 Sold Granduca Mirror - Dutch Design - Sunburst Mirror Frame,Recently Sold,2 x,"€1,050.00",No,2,07/10/2021,"['https://file.4pm.ie/832/e3ac6e8b.jpg', 'https://file.4pm.ie/832/34b8ebb7.jpg']","Height: 47.25 (120cm), Width: 35.5 (90cm); Materials: Glass"
M084,M084 Pair Black Wooden Columns - Classical Design,Furniture,4 x,"€1,350.00",No,1,18/08/2018,"['https://file.4pm.ie/832/37bfca74.jpg', 'https://file.4pm.ie/832/d71031e3.jpg', 'https://file.4pm.ie/832/dedca94f.jpg', 'https://file.4pm.ie/832/87a00ebd.jpg']","Height: 47 (120cm), Depth: 13 (33cm)"
M085,M085 Pair Art Deco Style - Column Lamps - Brass and Opal White Shades - Superb Design,Lighting,2 x,€825.00,No,1,26/06/2018,"['https://file.4pm.ie/839/bac0a31f.jpg', 'https://file.4pm.ie/839/5d05a8d2.jpg']",Height: 21.5 (55cm); Materials: Glass; Provenance: Ireland
M086,M086 Sold Superb Clear Glass Rod and Nickel luxury modern chandelier,Recently Sold,5 x,"€4,250.00",No,2,01/08/2023,"['https://file.4pm.ie/839/9ae38082.jpg', 'https://file.4pm.ie/839/9235fc10.jpg', 'https://file.4pm.ie/839/b50ec14e.jpg', 'https://file.4pm.ie/839/f2af1e5b.jpg', 'https://file.4pm.ie/839/a6ba4bd1.jpg']",Height: 21.25 (54cm); Materials: Glass
M087,M087 Large Faceted Crystal Chandelier - Deco Style - Superb Design,Lighting,2 x,"€4,950.00",No,1,17/08/2018,"['https://file.4pm.ie/846/2c85afd5.jpg', 'https://file.4pm.ie/846/4e4e7c57.jpg']",Height: 31.5 (80cm); Materials: Glass
M088,M088 Mid Century Classic Design Coffee Table in Brass and Glass - Eichholtz,Furniture,2 x,"€1,650.00",No,1,09/09/2018,"['https://file.4pm.ie/850/af472622.jpg', 'https://file.4pm.ie/850/6f3dc325.jpg']","Height: 17.5 (44cm), Depth: 30.75 (78cm); Materials: Glass"
M089,M089 Sold Set of Two Large Facade du Louvre Prints - Framed,Recently Sold,2 x,€650.00,No,2,13/12/2019,"['https://file.4pm.ie/850/1b29881c.jpg', 'https://file.4pm.ie/850/55298dfe.jpg']","Width: 43 (109cm), Height: 20.5 (52cm)"
M090,M090 Superb and Elegant - Verte Glass and Brass Chandelier,Luxury Table Lamps and Lighting - Antique Lamps,3 x,"€1,400.00",No,1,14/09/2018,"['https://file.4pm.ie/850/f7661eb9.jpg', 'https://file.4pm.ie/850/9b966be3.jpg', 'https://file.4pm.ie/850/47acf4d1.jpg']",Height: 33 (67cm); Materials: Glass
M090,M090 Superb and Elegant - Verte Glass and Brass Chandelier,Lighting,3 x,"€1,400.00",No,1,14/09/2018,"['https://file.4pm.ie/850/d733a2d8.jpg', 'https://file.4pm.ie/850/fdf4f53e.jpg', 'https://file.4pm.ie/850/d0506f44.jpg']",Height: 33 (67cm); Materials: Glass
M091,M091 Exquisite faceted Smoked glass Chandelier - Mid Century Style,Lighting,2 x,"€1,150.00",No,1,21/07/2018,"['https://file.4pm.ie/843/ec2bc99e.jpg', 'https://file.4pm.ie/843/cd73df14.jpg']",Height: 24.2 (61.5cm); Materials: Glass
M092,M092 Sold Vintage Pair of Mirrors with Antique Glass - Modern Design,Recently Sold,4 x,"€2,350.00",No,2,29/10/2022,"['https://file.4pm.ie/919/d129cf97.jpg', 'https://file.4pm.ie/919/ecef4427.jpg', 'https://file.4pm.ie/919/98e031a8.jpg', 'https://file.4pm.ie/919/787c244f.jpg']","Height: 49.2 (125cm), Width: 33.5 (85cm); Materials: Glass"
M093,M093 Five Globe Graduated Chandelier - Modern Design - Deco Echoes,Luxury Table Lamps and Lighting - Antique Lamps,3 x,"€1,500.00",No,1,06/10/2018,"['https://file.4pm.ie/855/3eaf2b75.jpg', 'https://file.4pm.ie/855/ac88dd09.jpg', 'https://file.4pm.ie/855/3845d33.jpg']","Height: 63 (160cm), Depth: 22 (55cm); Materials: Bronze, Glass"
M094,M094 Sold Modern Design - Perugia Mirror - Wonderful Size,Recently Sold,3 x,"€1,550.00",No,2,04/10/2021,"['https://file.4pm.ie/857/974ce50c.jpg', 'https://file.4pm.ie/857/e8206638.jpg', 'https://file.4pm.ie/857/f93182a2.jpg']","Height: 47.75 (121cm), Width: 36 (92cm); Materials: Glass"
M095,M095 Pair of Nickel and White Glass wall lights - Deco Style,Luxury Table Lamps and Lighting - Antique Lamps,4 x,€950.00,No,1,25/10/2018,"['https://file.4pm.ie/857/49d5532c.jpg', 'https://file.4pm.ie/857/db654108.jpg', 'https://file.4pm.ie/857/1a561b7e.jpg', 'https://file.4pm.ie/857/c752eded.jpg']","Height: 21 (53cm), Width: 5.5 (14cm), Depth: 7.1 (18cm); Materials: Glass"
M095,M095 Pair of Nickel and White Glass wall lights - Deco Style,Lighting,4 x,€950.00,No,1,25/10/2018,"['https://file.4pm.ie/857/1e05998d.jpg', 'https://file.4pm.ie/857/7b210d3f.jpg', 'https://file.4pm.ie/857/f9fab847.jpg', 'https://file.4pm.ie/857/d61f0611.jpg']","Height: 21 (53cm), Width: 5.5 (14cm), Depth: 7.1 (18cm); Materials: Glass"
M096,M096 Sold Classic Design Umbrella-Cane Stand in Nickel,Recently Sold,1 x,€415.00,No,2,04/12/2021,['https://file.4pm.ie/859/4fc2a64c.jpg'],"Height: 24 (60cm), Width: 9 (22cm), Depth: 9 (22cm)"
M097,M097 Sold Wine Cooler - Ice Bucket Two Piece Set in Cut Glass,Recently Sold,4 x,€595.00,No,2,22/01/2022,"['https://file.4pm.ie/859/a4ef0cbe.jpg', 'https://file.4pm.ie/859/612bf327.jpg', 'https://file.4pm.ie/859/a6847209.jpg', 'https://file.4pm.ie/859/723994ac.jpg']","Height: 9.84 (25cm), Width: 8.66 (22cm); Materials: Glass"
M098,M098 The Maharaja Wine Cooler - Silver Plate and Elephant Handles,Decorative,2 x,€290.00,No,1,09/01/2019,"['https://file.4pm.ie/860/98315b7f.jpg', 'https://file.4pm.ie/860/31e993b9.jpg']","Height: 8.25 (21cm), Width: 12 (31cm), Depth: 8.25 (21cm); Materials: Silver"
M099,M099 Sold The Maharaja Multiple Bottle Wine Cooler - Silver Plate and Elephant Handles,Recently Sold,3 x,€345.00,No,2,02/11/2024,"['https://file.4pm.ie/860/3af41ecf.jpg', 'https://file.4pm.ie/860/994e3c66.jpg', 'https://file.4pm.ie/860/e8f30009.jpg']","Height: 11.4 (29cm), Width: 19.29 (49cm), Depth: 15.35 (39cm)"
M100,M100 Polished Stainless Steel Double Wine Cooler,Newest Listings - Art and Antique Gallery Dublin,1 x,€295.00,No,1,14/07/2025,['https://file.4pm.ie/948/d7014bad.jpg'],"Width: 11 (28cm), Depth: 5 (12cm)"
M101,M101 Classical Wine Cooler - Silver Plate - Coat of Arms,Decorative,1 x,€200.00,No,1,15/11/2018,['https://file.4pm.ie/860/448bfb7e.jpg'],"Height: 8.66 (22cm), Width: 14.75 (37.5cm), Depth: 14 (35.5cm); Materials: Silver"
M102,M102 Striking Modern Design Chandelier - Brass and Opaque Shades - Spiridon,Lighting,3 x,"€2,590.00",No,1,13/12/2018,"['https://file.4pm.ie/863/727292bd.jpg', 'https://file.4pm.ie/863/20492df0.jpg', 'https://file.4pm.ie/863/de6bd760.jpg']",Height: 42 (107cm); Materials: Glass
M103,M103 Pair of Venini design Antique Brassl and Champagne Acrylic Chandeliers,Lighting,4 x,"€3,200.00",No,1,18/12/2018,"['https://file.4pm.ie/863/4a99593c.jpg', 'https://file.4pm.ie/863/7e063c1b.jpg', 'https://file.4pm.ie/863/5db42170.jpg', 'https://file.4pm.ie/863/1ceab156.jpg']",Height: 13 (33cm)
M104,M104 Sold Pair of Frosted Glass and Nickel Lanterns,Recently Sold,2 x,€795.00,No,2,16/11/2024,"['https://file.4pm.ie/870/5ea70f20.jpg', 'https://file.4pm.ie/870/fa430aaf.jpg']",Height: 40 (102cm)
M105,M105 Sold Spectacular Pair of Modern Design - Gingko Tree Lamps,Recently Sold,6 x,"€3,000.00",No,2,06/09/2023,"['https://file.4pm.ie/871/ed1f699.jpg', 'https://file.4pm.ie/871/37c4a28.jpg', 'https://file.4pm.ie/871/b6a2651c.jpg', 'https://file.4pm.ie/871/a640d6c.jpg', 'https://file.4pm.ie/871/34d39df7.jpg', 'https://file.4pm.ie/871/a6923b55.jpg']","Height: 34.65 (88cm), Width: 21.65 (55cm), Depth: 15 (38cm)"
M106,M106 Sold Pair of Contemporary Design Wall Lights in Venetian Style - Art Deco,Recently Sold,8 x,€675.00,No,2,29/10/2022,"['https://file.4pm.ie/877/3d6a0b49.jpg', 'https://file.4pm.ie/877/32fb0b06.jpg', 'https://file.4pm.ie/877/c475e03a.jpg', 'https://file.4pm.ie/877/446ebf90.jpg', 'https://file.4pm.ie/877/9b3da72e.jpg', 'https://file.4pm.ie/877/e83eeb03.jpg', 'https://file.4pm.ie/877/d1901db8.jpg', 'https://file.4pm.ie/877/bcba1cfa.jpg']","Height: 15.75 (40cm), Width: 3.25 (8cm); Materials: Glass"
M107,M107 Pair Brass Desk or Console Table Livre Lamps - Eichholtz,Lighting,3 x,"€1,200.00",No,1,10/01/2019,"['https://file.4pm.ie/865/9de71113.jpg', 'https://file.4pm.ie/865/2e057667.jpg', 'https://file.4pm.ie/865/c919d868.jpg']",Height: 19.7 (50cm)
M108,M108 Sold Marble Bust of Youth on Black Granite - Met-Eichholtz Collection,Recently Sold,7 x,"€2,795.00",No,2,23/12/2024,"['https://file.4pm.ie/944/ec20284b.jpg', 'https://file.4pm.ie/944/4449e4dc.jpg', 'https://file.4pm.ie/944/8e6f1603.jpg', 'https://file.4pm.ie/944/8a74d13d.jpg', 'https://file.4pm.ie/944/9803627f.jpg', 'https://file.4pm.ie/944/bd604b6d.jpg', 'https://file.4pm.ie/944/2b9fd6c0.jpg']","Height: 14.76 (37.5cm), Depth: 8.07 (20.5cm), Width: 9.6 (23cm); Materials: Bronze, Marble; Provenance: PROVENANCE This Bust of a Youth recalls an idealized Roman head ; Features: Provenance available"
M109,M109 Pair of Mid Century Side Tables - Chrome and Brass - Italian 1970's,Furniture,2 x,"€2,450.00",No,1,24/05/2023,"['https://file.4pm.ie/884/1a33f11c.jpg', 'https://file.4pm.ie/930/76f0e6e9.jpg']","Height: 17.5 (45cm), Width: 27.5 (70cm), Depth: 16 (40cm); Materials: Glass"
M110,M110 Sold Saturn Lamp by R Sonneman Circa 1980,Recently Sold,1 x,€990.00,No,2,28/09/2019,['https://file.4pm.ie/884/89e262a1.jpg'],Height: 18 (46cm); Materials: Glass
M111,M111 Sold Bronze Statue of Jaguar - Heavy - Art Deco - Bugatti,Recently Sold,2 x,"€2,450.00",No,2,16/06/2023,"['https://file.4pm.ie/887/c6f06aa0.jpg', 'https://file.4pm.ie/887/74e562ca.jpg']","Height: 9 (23cm), Width: 18.5 (47cm), Depth: 8.66 (23cm); Materials: Bronze"
M112,M112 Pair Spiridon Wall Lights in Antique Brass and White Glass,Lighting,4 x,€845.00,No,1,20/06/2019,"['https://file.4pm.ie/888/e6abad5e.jpg', 'https://file.4pm.ie/888/76b1f034.jpg', 'https://file.4pm.ie/888/2ef3682b.jpg', 'https://file.4pm.ie/888/363ce9ee.jpg']","Height: 12 (30cm), Depth: 16 (40cm), Width: 12 (30cm); Materials: Glass"
M113,M113 Sold Pair of Art Deco inspired Wall Lanterns - Superb Quality,Recently Sold,5 x,"€1,240.00",No,2,09/03/2022,"['https://file.4pm.ie/890/a7822dfd.jpg', 'https://file.4pm.ie/890/a78a2a00.jpg', 'https://file.4pm.ie/890/e5599a45.jpg', 'https://file.4pm.ie/890/643dc998.jpg', 'https://file.4pm.ie/890/73523180.jpg']","Height: 17 (43cm), Width: 8 (20cm), Depth: 4.75 (12cm); Materials: Glass"
M114,M114 Sold Mid Century Style Mirror with Deco Influences - The Del Rey Mirror,Recently Sold,3 x,"€1,250.00",No,2,12/07/2021,"['https://file.4pm.ie/890/142feb06.jpg', 'https://file.4pm.ie/890/7f711a7d.jpg', 'https://file.4pm.ie/890/7ce416be.jpg']","Height: 41.34 (105cm), Width: 39.37 (100cm), Depth: 3.94 (10cm); Materials: Glass"
M115,M115 Sold Morongo Mirror brimming with vintage style - Mid Century Style,Recently Sold,3 x,€655.00,No,2,12/05/2025,"['https://file.4pm.ie/891/56982cbc.jpg', 'https://file.4pm.ie/891/26339128.jpg', 'https://file.4pm.ie/891/af9a9b90.jpg']","Height: 35.6 (97cm), Width: 25.6 (65cm); Materials: Gold"
M116,M116 Mid Century Style Mirror with Deco Influences - The Del Rey Mirror,Mirrors,3 x,"€1,350.00",No,1,10/11/2021,"['https://file.4pm.ie/892/56af8ddc.jpg', 'https://file.4pm.ie/892/65d73bc2.jpg', 'https://file.4pm.ie/892/a58d2d2d.jpg']","Height: 41.34 (105cm), Width: 39.37 (100cm), Depth: 3.94 (10cm); Materials: Glass"
M117,M117 The Jungle Table Lamp in The Maison Charles Style of The 1970'S,Newest Listings - Art and Antique Gallery Dublin,5 x,"€1,550.00",No,1,15/04/2025,"['https://file.4pm.ie/893/69eaecc0.jpg', 'https://file.4pm.ie/893/123052.jpg', 'https://file.4pm.ie/893/841097fb.jpg', 'https://file.4pm.ie/893/8f2dd695.jpg', 'https://file.4pm.ie/893/d53fc5a8.jpg']",Height: 29.5 (75cm); Materials: Marble
M118,M118 Sold Pair of Infinity Wall Lights - Crystal - Bronze Finish,Recently Sold,4 x,€990.00,No,2,27/11/2024,"['https://file.4pm.ie/894/c098307.jpg', 'https://file.4pm.ie/894/dd3f2a4d.jpg', 'https://file.4pm.ie/894/2cd67360.jpg', 'https://file.4pm.ie/894/b5d0745f.jpg']","Width: 16.5 (42cm), Depth: 9 (20cm), Height: 8 (20cm); Materials: Glass"
M119,M119 The Nottingham Cabinet in Antiqued Mirror and Brass,Newest Listings - Art and Antique Gallery Dublin,5 x,"€4,990.00",No,1,24/01/2025,"['https://file.4pm.ie/946/63eee17f.jpg', 'https://file.4pm.ie/946/c40cf9bd.jpg', 'https://file.4pm.ie/946/177f0ce9.jpg', 'https://file.4pm.ie/946/beaf094a.jpg', 'https://file.4pm.ie/946/548514ce.jpg']","Width: 78.7 (200cm), Height: 31.9 (86cm), Depth: 18.1 (46cm); Materials: Glass"
M120,M120 Sold Pair of Elegant Side Tables - Wonderful Design - Nickel,Recently Sold,3 x,"€1,490.00",No,2,21/10/2024,"['https://file.4pm.ie/895/ccb3c6a4.jpg', 'https://file.4pm.ie/895/d41f7c78.jpg', 'https://file.4pm.ie/895/f8ebab78.jpg']","Width: 17 (43cm), Depth: 12.5 (32cm), Height: 32.25 (82cm); Materials: Glass"
M121,M121 Sold Lucienne Antoinette Heuvelmans - Bronze - Rare tall version of Madonna and Child,Recently Sold,7 x,"€3,250.00",No,2,15/07/2025,"['https://file.4pm.ie/948/fefe0aa2.jpg', 'https://file.4pm.ie/948/e96f93cb.jpg', 'https://file.4pm.ie/948/629c5480.jpg', 'https://file.4pm.ie/948/ffbd77bd.jpg', 'https://file.4pm.ie/948/ebe60ed4.jpg', 'https://file.4pm.ie/948/73910a52.jpg', 'https://file.4pm.ie/948/332f957d.jpg']","Height: 19.25 (49cm); Materials: Bronze, Silver"
M122,M122 Seventies Style in your Hall - The Callum Console,Recently Sold,7 x,"€1,900.00",No,2,04/12/2019,"['https://file.4pm.ie/896/c7992d1c.jpg', 'https://file.4pm.ie/896/46e1137a.jpg', 'https://file.4pm.ie/896/fad6004.jpg', 'https://file.4pm.ie/896/6029e99a.jpg', 'https://file.4pm.ie/896/80b060d6.jpg', 'https://file.4pm.ie/896/39d222bc.jpg', 'https://file.4pm.ie/896/3371d63f.jpg']","Height: 30.7 (78cm), Depth: 15.75 (40cm); Materials: Glass"
M123,M123 Bronze Statue of Jaguar - Heavy - Art Deco - Bugatti,Ormolu and Bronze Collection Dublin Ireland Antiques,5 x,"€1,945.00",No,1,03/12/2022,"['https://file.4pm.ie/896/75bcb0c5.jpg', 'https://file.4pm.ie/896/ef48d3b2.jpg', 'https://file.4pm.ie/896/b3473d9.jpg', 'https://file.4pm.ie/896/caa440a4.jpg', 'https://file.4pm.ie/926/5b1cc5af.jpg']","Height: 7.28 (18.5cm), Width: 19.3 (49cm), Depth: 2.75 (7cm); Materials: Bronze"
M124,M124 Vancouver Chandelier - Modern take on Classic Design,Lighting,5 x,"€3,250.00",No,1,23/01/2020,"['https://file.4pm.ie/896/fef1195d.jpg', 'https://file.4pm.ie/896/c2043a0f.jpg', 'https://file.4pm.ie/896/4c698bfd.jpg', 'https://file.4pm.ie/896/209c460d.jpg', 'https://file.4pm.ie/896/85c38516.jpg']",Height: 67 (170cm)
M125,M125 Bronze Statue of Panther - Heavy - Art Deco - Prost,Ormolu and Bronze Collection Dublin Ireland Antiques,4 x,"€2,590.00",No,1,05/02/2025,"['https://file.4pm.ie/903/92b36f5b.jpg', 'https://file.4pm.ie/903/3fb7be49.jpg', 'https://file.4pm.ie/903/b78a3e58.jpg', 'https://file.4pm.ie/903/599c730.jpg']","Height: 10.5 (26.5cm), Width: 25 (64cm), Depth: 4.3 (11cm); Materials: Bronze, Marble"
M126,M126 Napa Valley Desk - Woven Oak - Glass,Furniture,4 x,"€2,500.00",No,1,26/09/2020,"['https://file.4pm.ie/905/fbea9d63.jpg', 'https://file.4pm.ie/905/e5a64fc2.jpg', 'https://file.4pm.ie/905/13e28232.jpg', 'https://file.4pm.ie/905/6ebbbad2.jpg']","Height: 29.7 (75.5cm), Depth: 23.6 (60cm); Materials: Bronze, Glass, Oak"
M127,M127 Sold Stylish Pair of Mid-Century Italian Murano Glass Electric Table Lamps. Circa 1950,Recently Sold,9 x,"€1,875.00",No,2,09/06/2025,"['https://file.4pm.ie/906/b2770174.jpg', 'https://file.4pm.ie/906/634e991a.jpg', 'https://file.4pm.ie/906/dcc90955.jpg', 'https://file.4pm.ie/906/f9374e25.jpg', 'https://file.4pm.ie/906/855c0c5b.jpg', 'https://file.4pm.ie/906/cc100ef1.jpg', 'https://file.4pm.ie/906/25d84dd.jpg', 'https://file.4pm.ie/906/f8e4ca27.jpg', 'https://file.4pm.ie/906/cf943cd8.jpg']",Materials: Glass; Provenance: Provenance: Purchased in Southern Italy. Believed to have been custom created by Venini for a Gentleman; Features: Provenance available
M128,M128 Harvey Guzzini Table Lamp - Guzzini Brothers - 1970's - Faro Lamp,Lighting,2 x,€545.00,No,1,20/10/2020,"['https://file.4pm.ie/906/da455db2.jpg', 'https://file.4pm.ie/906/6c5b379f.jpg']",Height: 24 (61cm)
